post_id,date,time,post_text,user_id,followers,friends,favourites,statuses,retweets,label,neg_words_count
328947994953129984,2013-04-29,19:04:48,"@Chloe_Roknich ... if you don't listen to this song I'll explode. Do it! Do it now! http://t.co/2RKmzdGQtr""",1383256561,17,54,155,108,0,1,3
328941030902734848,2013-04-29,18:37:07,"~She lives in a fairytale, somewhere to far for us to find. Forgotten the taste and smile of a world… http://t.co/wjC3aEhXBa",1383256561,17,54,155,108,0,1,3
328931084530245632,2013-04-29,17:57:36,"Last night my ""friend"" posts this picture with hideous a spider on instagram. She said it would lay eggs in my lungs. http://t.co/oIt4WaHYgw",1383256561,17,54,155,108,0,1,3
328929593761349632,2013-04-29,17:51:41,"~When the rich wage war, its the poor who die. http://t.co/4wLH7MFNYW",1383256561,17,54,155,108,0,1,4
328907200384876544,2013-04-29,16:22:42,"I love all kinds of bands, and not just for their singer/hottest member. I love them for them. because they're all amazing and beautiful.^-^",1383256561,17,54,155,108,0,1,8
328888815462776832,2013-04-29,15:09:38,I have a doctors appointment to get my meds.^-^ I don't feel like a crazy person at all!:),1383256561,17,54,155,108,0,1,3
328837638620598272,2013-04-29,11:46:17,Good morning!:) I hope its gonna be a nice day.:D,1383256561,17,54,155,108,0,1,1
328706199820308480,2013-04-29,03:03:59,Oh gosh! All these fantastic new bands are getting me excited!:D but goodnight.!:3,1383256561,17,54,155,108,0,1,2
328703458037354497,2013-04-29,02:53:06,@STWtweets I most definitely will!:D,1383256561,17,54,155,108,0,1,2
328677656788865024,2013-04-29,01:10:34,RT @STWtweets: @AliciaSherrelle If you could give us a second of your time and check us out it'd be awesome! we won't disappoint! http://t.…,1383256561,17,54,155,108,1,1,3
328677590523068417,2013-04-29,01:10:18,@STWtweets oh my gosh. This song is amazing!:D,1383256561,17,54,155,108,0,1,1
328643443247177732,2013-04-28,22:54:37,This song though!:D I love the music video!:3 #SWS #PTV http://t.co/okWcqi0aFb,1383256561,17,54,155,108,0,1,2
328610835247271936,2013-04-28,20:45:03,"RT @copequinn: I suspect they just want attention, so haters will no longer even be recognized. Have fun wasting your time :victory_hand::smiling_face_with_smiling_eyes:",1383256561,17,54,155,108,4,1,9
328609664411529216,2013-04-28,20:40:24,Aren't I so purrdy!^-^ http://t.co/Sil8m69CK2,1383256561,17,54,155,108,0,1,0
328593734570754048,2013-04-28,19:37:05,I just want all my favorite bands to know that you're all so special to me! I adore all of you're music!:D it gives me so much hope.!:),1383256561,17,54,155,108,0,1,1
328587936243261441,2013-04-28,19:14:03,"I'm jamming out to my favorite bands, thinking about the meanings of life.^-^ #SWS #AA #OM&amp;M #PTV #ADTR BVB #BMTH #FIR",1383256561,17,54,155,108,1,1,7
328553951089786882,2013-04-28,16:59:00,"@a__twat, I voiced my opinion as well so if you don't like what I say or what I do I suggest that you either don't respond or suck it up.;)",1383256561,17,54,155,108,0,1,5
328506657611083776,2013-04-28,13:51:05,@a__twat why would you just out and hate on someone? I'm pretty sure he didn't do anything to you..,1383256561,17,54,155,108,0,1,2
328505954247258112,2013-04-28,13:48:17,Good morning!:) have a beautiful day!:) http://t.co/vO80kbUZIL,1383256561,17,54,155,108,0,1,1
328367417090785281,2013-04-28,04:37:47,Goodnight Twitter!:) I love you all!&lt;3 sweet dreams.,1383256561,17,54,155,108,0,1,0
328355928229421057,2013-04-28,03:52:08,@Chloe_Roknich I'm just really excited for summer. I miss my friends. You're the greatest friend to have. I love you so much.,1383256561,17,54,155,108,0,1,2
328341324220727296,2013-04-28,02:54:06,"""@a__twat: Tbh, kellin isn't really THAT hot"" Uhmm.. no one asked you..-_-",1383256561,17,54,155,108,0,1,2
328317196931575808,2013-04-28,01:18:14,That unhealthy obsession I told you about? Well this is my favorite wizard in Harry Potter. Bellatrix Lestrange! http://t.co/r36V8vqT63,1383256561,17,54,155,108,0,1,5
328315389165576194,2013-04-28,01:11:03,So I have this unhealthy obsession with Harry Potter.. Don't judge me.. Okay? http://t.co/J8u5VeGZIo,1383256561,17,54,155,108,0,1,3
328313362435960832,2013-04-28,01:03:00,@Chloe_Roknichpsh!^-^ I know:3,1383256561,17,54,155,108,0,1,1
328313269225914369,2013-04-28,01:02:38,@Chloe_Roknich and I tryed on pretty dresses!:3 http://t.co/IHtrXB2HSc,1383256561,17,54,155,108,0,1,0
328161732176523264,2013-04-27,15:00:28,Yes. Just yes. @AfuckingA @BenAfuckingA @thedannyworsnop @JamesAfuckingA @samAfuckingA @camAfuckingA http://t.co/K0GYL1b9Yy,1383256561,17,54,155,108,0,1,13
328160802446135296,2013-04-27,14:56:47,@Chloe_Roknich we definitely do!:) Sylvester and Yayo swag!;) http://t.co/5Bv3yXCeQw,1383256561,17,54,155,108,1,1,1
328146450599010304,2013-04-27,13:59:45,"@Chloe_Roknich Good morning, friend!:D would you like some coffee?:)",1383256561,17,54,155,108,0,1,1
328145155435659264,2013-04-27,13:54:36,Good morning!:D I just woke up and I'm ready for an amazing day!:) #sunny #coffe #sohappy,1383256561,17,54,155,108,0,1,2
327978083619594241,2013-04-27,02:50:43,Good night Twitter:) #goodnight #sleep #sotired,1383256561,17,54,155,108,0,1,1
327971002317406208,2013-04-27,02:22:35,Speaking in my most believeable britsh accent!^-^ #Britishaccent #how #lovely,1383256561,17,54,155,108,0,1,3
327970605859237888,2013-04-27,02:21:00,@Chloe_Roknich whatever.,1383256561,17,54,155,108,0,1,1
327969043611021312,2013-04-27,02:14:48,@Chloe_Roknich I will:) I'll like you a lot!:3,1383256561,17,54,155,108,0,1,1
327968093970235392,2013-04-27,02:11:01,@Chloe_Roknich Ooooo! I'm telling!,1383256561,17,54,155,108,0,1,1
327962054730330113,2013-04-27,01:47:01,"~ I'm going away for a while.
But I'll be back Don't try to follow me, 'Cause I'll return as soon as possible. #paramore #misguidedghosts",1383256561,17,54,155,108,0,1,3
327960207915356162,2013-04-27,01:39:41,@Chloe_Roknich I'll throw all you're cookies away..,1383256561,17,54,155,108,0,1,0
327958577782345728,2013-04-27,01:33:12,@Chloe_Roknich what.. what is this? Is this you're tweet to me? No. Just no.,1383256561,17,54,155,108,0,1,2
327957887680933891,2013-04-27,01:30:28,@Chloe_Roknich oh snip!:3,1383256561,17,54,155,108,0,1,0
327957264675770369,2013-04-27,01:27:59,I'm staring at you:3 @Chloe_Roknich,1383256561,17,54,155,108,0,1,1
327955021729771520,2013-04-27,01:19:04,@Chloe_Roknich lies!c:,1383256561,17,54,155,108,0,1,1
327954658989600768,2013-04-27,01:17:38,I love you lady!:) @Chloe_Roknich,1383256561,17,54,155,108,0,1,0
327954658989600768,2013-04-27,01:17:38,I love you lady!:) @Chloe_Roknich,1383256561,17,54,155,108,0,1,0
665760488760872960,2015-11-15,05:17:24,@BenBuckwalter i was diagnosed with both depression and anxiety after i was admitted to a mental hospital last year ;-;,2660477449,1206,2143,39008,950,0,1,3
665701883235799040,2015-11-15,01:24:31,"RT @jeyyounit11: Retweet for a DM :purple_heart: 
Like for magic :rainbow: https://t.co/KGj7jnzkPC",2660477449,1206,2143,39008,950,3286,1,1
665622593299329025,2015-11-14,20:09:27,"RT @OfficialBradlee: RT if notifications are on for a sexy selfie DM ;)

I'll be checking!! https://t.co/m4WuSaDTwb",2660477449,1206,2143,39008,950,810,1,4
665409179310493696,2015-11-14,06:01:25,"@JordanSweeto i hope whatever is bothering you gets solved.  I love you,  keep your chin up and smile.  Smiles look adorable on you",2660477449,1206,2143,39008,950,0,1,4
665397490619973632,2015-11-14,05:14:58,@BenBuckwalter i would!,2660477449,1206,2143,39008,950,0,1,0
664629504438964224,2015-11-12,02:23:16,@BenBuckwalter i feel like that wont ever happen to me because i don't deserve it.,2660477449,1206,2143,39008,950,0,1,1
664594744593526784,2015-11-12,00:05:09,"@BryanStars I love you,  you're amazing. You're an important person in my life even if i don't know you personally. :red_heart:",2660477449,1206,2143,39008,950,0,1,4
664303050782183424,2015-11-11,04:46:04,@BenBuckwalter me! I volunteer!,2660477449,1206,2143,39008,950,0,1,0
664135054331777024,2015-11-10,17:38:30,I'm getting tired of your shit. Fuck you :victory_hand:,2660477449,1206,2143,39008,950,0,1,4
663954241799622656,2015-11-10,05:40:01,@deefizzy you're amazing. Your not obnoxious your just being you. Which makes you so much more amazing. I love you. Keep your head up :grinning_face_with_smiling_eyes::red_heart::blue_heart::green_heart::purple_heart::yellow_heart:,2660477449,1206,2143,39008,950,0,1,8
663952611016503296,2015-11-10,05:33:32,"@Stevoptweets congrats on being an inspiration to people for ten years, you're such an awesome potato. Keep doing what makes you happy love:purple_heart:",2660477449,1206,2143,39008,950,11,1,3
663905458810322944,2015-11-10,02:26:10,"@BenBuckwalter people tend to ask me how i can miss someone i dont know, and i reply with i miss how they make me feel. You make me happy. :blue_heart:",2660477449,1206,2143,39008,950,0,1,4
663591042839502848,2015-11-09,05:36:48,@BenBuckwalter being noticed by you makes me feel special :relieved_face:,2660477449,1206,2143,39008,950,0,1,3
663584342602465280,2015-11-09,05:10:10,@BenBuckwalter I'm up :kissing_face_with_smiling_eyes::blue_heart::green_heart:,2660477449,1206,2143,39008,950,0,1,2
663583882642505729,2015-11-09,05:08:21,"@BenBuckwalter I love you so much, you're amazing. I hope everything is going perfectly in your life. You have am amazing smile.  Be happy:green_heart::blue_heart:",2660477449,1206,2143,39008,950,0,1,5
663580285271826432,2015-11-09,04:54:03,@BenBuckwalter I miss your tweets i understand your probably busynor something but I miss your tweets and snaps. Come back soon :pensive_face:,2660477449,1206,2143,39008,950,0,1,4
663579444938838016,2015-11-09,04:50:43,@HeyThereImShan I love you https://t.co/pglaTZ55vl,2660477449,1206,2143,39008,950,0,1,1
663558457589559296,2015-11-09,03:27:19,"@Stevoptweets you're so amazing. Your tweets make me happy, as do your videos. I will always support your decisions and stuff. I love you :red_heart::grinning_face_with_smiling_eyes:",2660477449,1206,2143,39008,950,0,1,5
663541696135753728,2015-11-09,02:20:43,"@Stevoptweets you replied to me. Im a fan. You are busy, thats understandable. People are ignorant. Ignore them. I lov3 you be happy &amp; smile",2660477449,1206,2143,39008,950,0,1,4
663536679928487936,2015-11-09,02:00:47,"I'm just a below average girl with an amazing music taste and awesome hair. Jk i suck, and i fail at life. :face_with_tears_of_joy::loudly_crying_face::pensive_face: i love you whoever read this:red_heart:",2660477449,1206,2143,39008,950,0,1,7
663535153126309888,2015-11-09,01:54:43,@Stevoptweets i dunno. I dont see anything good about me. I'm just a below average person with an above average music taste.,2660477449,1206,2143,39008,950,0,1,5
663534794937122816,2015-11-09,01:53:17,@Stevoptweets this made my night so much better. I wish it was true. But its not..,2660477449,1206,2143,39008,950,0,1,3
663120017458749440,2015-11-07,22:25:06,"RT @OfficialBradlee: RT if you like the cover :) Ill follow and DM some of you too!

Love you guys!!

https://t.co/DhDtHXvuEp",2660477449,1206,2143,39008,950,508,1,2
662801511571783680,2015-11-07,01:19:29,"@BenBuckwalter a lot of my ""friends"" have done that to me. I barely trust anyone anymore. I would love to be friends with you thougj :3 :relieved_face::red_heart::red_heart:",2660477449,1206,2143,39008,950,0,1,2
662488034349215744,2015-11-06,04:33:50,@BenBuckwalter i would love to cuddle with you :relieved_face::kissing_face_with_smiling_eyes:,2660477449,1206,2143,39008,950,0,1,3
662433455532183553,2015-11-06,00:56:57,"RT @BryanStars: Hey everyone I posted a new Warped Tour VLOG where we invade Chicago and try to stalk Never Shout Never! Enjoy :D

https://…",2660477449,1206,2143,39008,950,1567,1,4
660959164730970112,2015-11-01,23:18:39,@BenBuckwalter Honestly i feel that way right now. I cant even explain it... It sucks....,2660477449,1206,2143,39008,950,0,1,3
659967024903254016,2015-10-30,05:36:14,@JohnnieGuilbert I'm being a lazy teenager.  Basically I'm just being myself.  I'm a very dull person lol. You're amazing!,2660477449,1206,2143,39008,950,0,1,6
659908791706583040,2015-10-30,01:44:51,@BenBuckwalter i would love to. Old fashioned dates are the best.,2660477449,1206,2143,39008,950,0,1,2
659209377686007808,2015-10-28,03:25:37,@HeyThereImShan i dunno whats wrong but i want you to know i love you &amp; you should smile. Dont let assholes get you down. Please feel better,2660477449,1206,2143,39008,950,0,1,7
657424520060399616,2015-10-23,05:13:14,"RT @BryanStars: Hey guys I just posted a new @VansWarpedTour VLOG featuring Asking Alexandria, DeeFizzy, Jordan, Johnnie and more!

https:/…",2660477449,1206,2143,39008,950,1124,1,3
656859061929926656,2015-10-21,15:46:18,I have an announcement to make! Pants were created by lucifer Seriously though pants fucking suck&amp;i hate them. I never wanna wear them again,2660477449,1206,2143,39008,950,0,1,13
656857353757700096,2015-10-21,15:39:31,@diegosaurs_ that's adorable.  I would do that.  But yeah so cute!,2660477449,1206,2143,39008,950,0,1,1
656751268338110464,2015-10-21,08:37:58,@JohnnieGuilbert i know the feeling. Its 4:30 here and i still cant sleep. I love you and hope you can get some rest hon.,2660477449,1206,2143,39008,950,0,1,4
656714555972698112,2015-10-21,06:12:05,@JordanSweeto currently fangirling so hard right now. I love you so much gah you're amazing!!,2660477449,1206,2143,39008,950,0,1,4
656707070977183744,2015-10-21,05:42:21,"@JordanSweeto i love you so much right now. Kingdom Hearts is a great game, and Hikaru Utada is a great singer.",2660477449,1206,2143,39008,950,0,1,3
656282916725506048,2015-10-20,01:36:55,I love October. I love the scary movies and halloween. I love autumn. :tangerine::ghost::skull::red_heart::red_heart::red_heart:,2660477449,1206,2143,39008,950,0,1,4
655898501981732864,2015-10-19,00:09:23,"I just want people to listen and to care. But i dont get that. No one listens to me, no one cares.. i just want you to know, i love you all.",2660477449,1206,2143,39008,950,0,1,3
655634951019167748,2015-10-18,06:42:08,"@KyleDavidHall i don't personally know you, but i put you first. You're an amazing person and you deserve to always be put first. I love you",2660477449,1206,2143,39008,950,0,1,3
655622803656343552,2015-10-18,05:53:51,@KyleDavidHall you can talk to me anytime c:,2660477449,1206,2143,39008,950,0,1,0
567130171292270592,2015-02-16,01:15:44,After I lost my mom in 2012 I was in a deep depression.. In March of 2913 I was diagnosed with pre… http://t.co/6EwRcMWtmq,221788137,155,355,130,5479,0,1,7
567077457027956736,2015-02-15,21:46:16,Workout today.. My Heart rate monitor I think flat lined! Been acting up lately and thought it just… http://t.co/tWWJU2tbNQ,221788137,155,355,130,5479,0,1,4
567008551164334081,2015-02-15,17:12:27,I'm doing BODY BEAST:trade_mark: - Build: Chest/Tris in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPBlUEV,221788137,155,355,130,5479,0,1,4
566999168607342592,2015-02-15,16:35:10,I'm doing  INSANITY MAX:30:trade_mark: - Cardio Challenge in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPBDw3v,221788137,155,355,130,5479,0,1,5
566990925076119552,2015-02-15,16:02:25,"When starting on a fitness and healthy living journey you have to not only train your body, but your… http://t.co/2qy0n9dWGs",221788137,155,355,130,5479,0,1,4
566953645921828864,2015-02-15,13:34:17,Morning motivation :red_heart: http://t.co/WhKocfUrsR,221788137,155,355,130,5479,0,1,1
566710005496553472,2015-02-14,21:26:08,"It's all a mind game! In our society we see all these beautiful skinny people on the screen, then we… http://t.co/X1KnQBLKfe",221788137,155,355,130,5479,0,1,6
566684865102643200,2015-02-14,19:46:14,Great workout to get the Heart pumping!! Now to tackle 10 hours of work! Happy Saturday all:red_heart: #max30… http://t.co/bPqj0b3HJW,221788137,155,355,130,5479,0,1,3
566638643163308033,2015-02-14,16:42:34,I'm doing BODY BEAST:trade_mark: - Lucky 7 in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPBlUEV,221788137,155,355,130,5479,0,1,4
566629695954112512,2015-02-14,16:07:01,I'm doing  INSANITY MAX:30:trade_mark: - Tabata Strength in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPBDw3v,221788137,155,355,130,5479,0,1,5
566620686933061633,2015-02-14,15:31:13,Baby it's cold outside!! But the princess is warm and toasty:red_heart::wolf: #furbaby http://t.co/GkaFHnx6lv,221788137,155,355,130,5479,0,1,4
566620429239222272,2015-02-14,15:30:12,My kids healthy breakfast and the princess trying to be sneaky and hoping one drops:winking_face: #notsohealthy… http://t.co/XQJ70ippab,221788137,155,355,130,5479,0,1,9
566619450271879168,2015-02-14,15:26:18,It's a proven fact so get out and just do it! :winking_face: #fitness #workout #eatclean #healthylife #beawesome http://t.co/UWvWXJP7Yk,221788137,155,355,130,5479,0,1,2
566596045816492032,2015-02-14,13:53:18,Be careful if you hit the gym today.. Don't make eye contact:face_with_tears_of_joy::face_with_tears_of_joy: #fitness #workout #healthylife #funny… http://t.co/cCQvgZTPWK,221788137,155,355,130,5479,0,1,3
566591564047466497,2015-02-14,13:35:30,Happy Valentines day from the Valentine Scrooge! Don't eat too much candy today:winking_face: http://t.co/xHVUOGgKdI,221788137,155,355,130,5479,0,1,6
566585971341557760,2015-02-14,13:13:16,Morning motivation :red_heart: http://t.co/jqJCNWPoOB,221788137,155,355,130,5479,0,1,1
566424011857735681,2015-02-14,02:29:42,RT @Inspire_Us: It isn't sufficient just to want - you've got to ask yourself what you are going to do to get the things you want. - Richar…,221788137,155,355,130,5479,216,1,5
566423067766038528,2015-02-14,02:25:57,Watch out ladies he's a Mac daddy:smiling_face_with_smiling_eyes: #mybaby #lovehim http://t.co/MCsoVW630s,221788137,155,355,130,5479,0,1,3
566422635337515008,2015-02-14,02:24:14,What a life!! She's such a good girl:red_heart: and def a daddy's girl!! #queenannie http://t.co/rDwIsKK9bM,221788137,155,355,130,5479,0,1,1
566421273363107840,2015-02-14,02:18:49,The man in all star weekend!! Support him in the dunk contest! He is donating money to cancer… http://t.co/520mMUqc3U,221788137,155,355,130,5479,0,1,7
566414520273620993,2015-02-14,01:51:59,Korie and his Mike:red_heart: #timehop http://t.co/6uu97EJLen,221788137,155,355,130,5479,0,1,0
566410816732536832,2015-02-14,01:37:16,"Ever wish you could go back in time? This was the last time my mom was out having a good time, a… http://t.co/z0ethllJku",221788137,155,355,130,5479,0,1,3
566400142161739776,2015-02-14,00:54:51,"Its Valentines Weekend what are you getting?? Why not give a gift of love, health and fitness?? Get a… http://t.co/isGSCfq5x5",221788137,155,355,130,5479,0,1,3
566388182603014145,2015-02-14,00:07:20,Here is my Valentine:red_heart: thekingbub #mybaby #truelove http://t.co/zcyqoP7Z7i,221788137,155,355,130,5479,0,1,4
566377900593909760,2015-02-13,23:26:28,Just remember Rome wasn't built in a day! #fitness #focus #healthylife #getfitandhealthy http://t.co/oA0XP3TVGM,221788137,155,355,130,5479,0,1,1
566280546658295808,2015-02-13,16:59:37,Ok so I had to share this!! I just very well be in love with hot ass man!!! I just started listening… http://t.co/CAOTlAMIOb,221788137,155,355,130,5479,0,1,2
566278744038707200,2015-02-13,16:52:28,Friday fitness funny:face_with_tears_of_joy: #fitness #funny #getfitandhealthy http://t.co/LJXKuhUxQh,221788137,155,355,130,5479,0,1,2
566249084168978432,2015-02-13,14:54:36,Remember how it feels to be out of shape and tired next time you don't feel like working out or eating… http://t.co/M7tGmWM0bQ,221788137,155,355,130,5479,0,1,4
566210572023517184,2015-02-13,12:21:34,Morning motivation :red_heart: http://t.co/4cvv2mkr2d,221788137,155,355,130,5479,0,1,1
566028797095735296,2015-02-13,00:19:16,"Had today scheduled as my rest day, but had a long day and needed a little stress reliever! So made it… http://t.co/bUQoB3qhLy",221788137,155,355,130,5479,0,1,3
565942975189229568,2015-02-12,18:38:14,"To those who say ""I don't have time to workout"" I say if I have time anyone does!! I work 45-55 hours… http://t.co/n9MU8iJccW",221788137,155,355,130,5479,0,1,1
565834616846942208,2015-02-12,11:27:40,Morning motivation :red_heart: http://t.co/IVUuqnefEt,221788137,155,355,130,5479,0,1,1
565583607105077248,2015-02-11,18:50:14,Great workout today! Great sweat!! Did you get your sweat on? Happy hump day!! #max30 #imaxedout… http://t.co/DTVzfdzrwU,221788137,155,355,130,5479,0,1,1
565583273322381312,2015-02-11,18:48:55,"Enjoying some tropical flavor today on this dreary cold day!! Strawberry shakeology, mango, OJ, and a… http://t.co/mDAWbfJXz2",221788137,155,355,130,5479,0,1,5
565546433454288896,2015-02-11,16:22:31,Go to  http://t.co/gPaLPBDw3v,221788137,155,355,130,5479,0,1,0
565536298984038401,2015-02-11,15:42:15,I'm doing  INSANITY MAX:30:trade_mark: - Sweat Intervals in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPBDw3v,221788137,155,355,130,5479,0,1,6
565520038539837440,2015-02-11,14:37:38,"Want to get amazing results in just 21 days, with great workouts and a structured eating plan with… http://t.co/W3lpt4nlFu",221788137,155,355,130,5479,0,1,3
565505615091740673,2015-02-11,13:40:19,Morning motivation :red_heart: http://t.co/3LxAkyIV4t,221788137,155,355,130,5479,0,1,1
565320999844188161,2015-02-11,01:26:44,"Learn the true value of being fit and healthy! It increases your energy, you sleep better, mental… http://t.co/TVQoMPduv3",221788137,155,355,130,5479,0,1,4
565263113801699331,2015-02-10,21:36:43,My pretty queen:yellow_heart: http://t.co/Xa7WIucH23,221788137,155,355,130,5479,0,1,0
565211833142104064,2015-02-10,18:12:56,Great workout today!! Did you get your sweat on?? #max30 #maxedout #fitness #workout #pushplay… http://t.co/gNDIeGYUKd,221788137,155,355,130,5479,0,1,1
565179786746949633,2015-02-10,16:05:36,I'm doing  INSANITY MAX:30:trade_mark: - Tabata Strength in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPBDw3v,221788137,155,355,130,5479,0,1,5
565135277828890625,2015-02-10,13:08:44,Refresh is done!!! Lost 6lbs and an inch and half off my waist!!! Better yet I feel amazing!! Are you… http://t.co/bitYpnMp96,221788137,155,355,130,5479,0,1,3
565135017156698112,2015-02-10,13:07:42,"My fitbit #Fitstats_en_US for 2/09/2015: 11,996 steps and 5.3 miles traveled. http://t.co/7bAKbPO4hi",221788137,155,355,130,5479,0,1,0
565130197486542850,2015-02-10,12:48:33,Two for Tuesday motivation :red_heart: http://t.co/hTzpClcITy,221788137,155,355,130,5479,0,1,0
565130104662413312,2015-02-10,12:48:11,Morning motivation :red_heart: http://t.co/DB51XbVsSQ,221788137,155,355,130,5479,0,1,1
565008396748075009,2015-02-10,04:44:33,Refresh complete! Can't wait to see my results tomorrow morning! #refresh #detox #loseweight #healthylife http://t.co/JMiuGnOvqu,221788137,155,355,130,5479,0,1,3
564978801663557633,2015-02-10,02:46:57,Good health starts from the inside out! Without good mental health you can't truly enjoy the reward in… http://t.co/rdgJJp6H9F,221788137,155,355,130,5479,0,1,5
564945617789935616,2015-02-10,00:35:06,Three day refresh is almost complete! I am feeling amazing!! I got on the scale this morning just to… http://t.co/ZGubNzTQ7l,221788137,155,355,130,5479,0,1,4
564854688366198785,2015-02-09,18:33:46,"Last day of Refresh, modified the cardio challenge some, upper fix and bicep and back work! Great… http://t.co/6EIZywNDBP",221788137,155,355,130,5479,0,1,1
564819314683809792,2015-02-09,16:13:13,Go to  http://t.co/gPaLPBlUEV,221788137,155,355,130,5479,0,1,0
564809330713968641,2015-02-09,15:33:32,I'm doing  INSANITY MAX:30:trade_mark: - Cardio Challenge in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPBDw3v,221788137,155,355,130,5479,0,1,5
564805659917836288,2015-02-09,15:18:57,Three simple rules for lifelong health and happiness.. It's Monday now go workout! #healthylife… http://t.co/0KddNFuzSD,221788137,155,355,130,5479,0,1,3
564802111893155840,2015-02-09,15:04:51,Why do I love Shakeology? It's simple!! #shakeology #healthy #eatclean #feelgreat #healthylife http://t.co/TsfZHONcIs,221788137,155,355,130,5479,0,1,2
564797529272102912,2015-02-09,14:46:39,Daily fitness quote... If you haven't yet make that commitment! And if you have mad it keep kicking… http://t.co/u7JbLJS1tA,221788137,155,355,130,5479,0,1,3
564787053389697025,2015-02-09,14:05:01,I love these two.. And how fast they are growing makes me sad:disappointed_face: #timehop http://t.co/cRqiFhll3e,221788137,155,355,130,5479,0,1,5
564783660197765120,2015-02-09,13:51:32,Morning motivation :red_heart: http://t.co/KvIcnCrzME,221788137,155,355,130,5479,0,1,1
564643750908272640,2015-02-09,04:35:35,Day two of 3 day refresh complete! Feeling great! One more day can't wait to see my results. And I… http://t.co/URUzawhjhf,221788137,155,355,130,5479,0,1,2
564485846624391168,2015-02-08,18:08:08,Great workout today.. Used the modifier to save energy since my calories are limited with my refresh.… http://t.co/Ay4aWAVcbE,221788137,155,355,130,5479,0,1,3
564477076627943424,2015-02-08,17:33:17,I'm doing #TurboFire - Fire 60 Class in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPBlUEV,221788137,155,355,130,5479,0,1,5
564462099758596097,2015-02-08,16:33:46,I'm doing #TurboFire - Fire 60 Class in Team Beachbody's SuperGym. Join Me! Go to  http://t.co/gPaLPBDw3v,221788137,155,355,130,5479,0,1,5
564431691411103744,2015-02-08,14:32:56,I love my time hop is filled with workouts and motivation. It's great to know I'm staying strong and… http://t.co/eYFKfev9GP,221788137,155,355,130,5479,0,1,3
564430844178481152,2015-02-08,14:29:34,What are you waiting for? There is no time like the present! :winking_face: #workinprogress #healthy #goals… http://t.co/vCwCXnhIYo,221788137,155,355,130,5479,0,1,8
564425027119239168,2015-02-08,14:06:27,Good morning!! Day two of my refresh and I'm feeling great! Had a slight headache yesterday but didn't… http://t.co/I1nBlNO5jE,221788137,155,355,130,5479,0,1,4
564416965205581824,2015-02-08,13:34:25,Morning motivation :red_heart: http://t.co/yZ8nQKovVv,221788137,155,355,130,5479,0,1,1
564237249496514560,2015-02-08,01:40:17,My monthly personal development book... Just started and so far it's great! In the very first chapter… http://t.co/C5Cjr60w58,221788137,155,355,130,5479,0,1,2
564202320712699905,2015-02-07,23:21:30,No matter what happens in life and what gets thrown my way I know that when I look at this face that… http://t.co/tCOP32YsT5,221788137,155,355,130,5479,0,1,4
564167455413911552,2015-02-07,21:02:57,Make sure you watch what's in your food and drinks!! :flushed_face: #healthylife #cleaneating http://t.co/AbuaoWFu6A,221788137,155,355,130,5479,0,1,3
564109077257936897,2015-02-07,17:10:59,Workout complete.. Last week was a bad week for me workout wise.. Had a ton of stuff going on… http://t.co/0LFLIt9caG,221788137,155,355,130,5479,0,1,2
564093317177036802,2015-02-07,16:08:21,Go to  http://t.co/gPaLPBlUEV,221788137,155,355,130,5479,0,1,0
564055515148603394,2015-02-07,13:38:09,Have felt a bit off the last few days and ate horrible! Woke up today and decided that was going to… http://t.co/pbPrZKRZsz,221788137,155,355,130,5479,0,1,3
564050937082556416,2015-02-07,13:19:57,Morning motivation :red_heart: http://t.co/PdT85T8hL8,221788137,155,355,130,5479,0,1,1
563766256344784896,2015-02-06,18:28:44,"I have a free accountability group full of motivation, support, meal plans and a few prizes.. Need… http://t.co/Ec1IrX3Wbu",221788137,155,355,130,5479,0,1,0
563758810515664897,2015-02-06,17:59:09,"So true! I always worked out. I never really focused on ""fitness"", working out is one thing but if… http://t.co/76aA49ffU7",221788137,155,355,130,5479,0,1,4
563713598951010304,2015-02-06,14:59:29,Friday fitness funny:face_with_tears_of_joy: #fitness #funny #workout #fitmomma #fitandhealthy http://t.co/O3ondFGL0h,221788137,155,355,130,5479,0,1,2
563657706926784512,2015-02-06,11:17:24,Morning motivation :red_heart: http://t.co/BLSzE4gV2N,221788137,155,355,130,5479,0,1,1
563300871719890944,2015-02-05,11:39:28,Morning motivation :red_heart: http://t.co/aBYCBZKTUZ,221788137,155,355,130,5479,0,1,1
563300718933987328,2015-02-05,11:38:51,Got up and got it early! #max30 #maxedout #fitness #workout http://t.co/CBwfvXWQL2,221788137,155,355,130,5479,0,1,0
562999247659094016,2015-02-04,15:40:55,"When something comes in front of your path you have two options. Give up, or move past it and don't… http://t.co/ziNye4RNlu",221788137,155,355,130,5479,0,1,4
